name,species,lon,lat,year,base,presvals
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-45.6,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-64.8,-45.6,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.983333,-45.6,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.533333,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.666667,-45.533333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.233333,-45.533333,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.533333,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.016667,-45.533333,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.533333,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.533333,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.533333,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.916667,-45.533333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-45.533333,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-45.533333,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.716667,-45.533333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-45.5,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.5,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.5,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.5,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.233333,-45.5,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-45.5,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.016667,-45.5,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-45.5,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.5,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.666667,-45.5,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-45.5,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.616667,-45.5,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.5,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.65,-45.5,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-45.466667,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.233333,-45.466667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.466667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.4,-45.466667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.466667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.466667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.466667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-45.466667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.416667,-45.466667,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.383333,-45.466667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-64.833333,-45.466667,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.016667,-45.466667,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.566667,-45.466667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.716667,-45.466667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.466667,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.7,-45.466667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.65,-45.466667,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.983333,-45.416667,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-45.416667,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-45.416667,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.016667,-45.416667,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-45.416667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-45.416667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.4,-45.416667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.416667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.233333,-45.416667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.416667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.383333,-45.416667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.916667,-45.416667,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.716667,-45.416667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-45.383333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-45.383333,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-45.383333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-45.383333,2004,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.383333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.85,-45.383333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.7,-45.383333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.566667,-45.383333,2004,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.716667,-45.383333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.816667,-45.383333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.283333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.233333,-45.283333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-45.283333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-45.283333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.016667,-45.283333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-45.283333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.583333,-45.283333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.566667,-45.283333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-45.266667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.266667,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.266667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.016667,-45.266667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-45.266667,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.233333,-45.25,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.25,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-45.25,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.4,-45.25,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.25,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.016667,-45.25,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.483333,-45.25,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-45.25,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.25,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.133333,-45.25,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-45.233333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-45.233333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.233333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.233333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.616667,-45.233333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-45.233333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-45.233333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-45.233333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-45.233333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-45.183333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-45.183333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-45.183333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.616667,-45.183333,2004,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.133333,-45.183333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.133333,-45.133333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.45,-45.133333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.166667,-45.083333,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.133333,-45,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.066667,-45,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.166667,-45,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.083333,-44.85,2004,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.95,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.95,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-46.733333,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.05,-46.683333,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.066667,-46.683333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.666667,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.666667,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.666667,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.616667,-46.65,2003,gbif,-0.6253730058670044
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.533333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.533333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.216667,-46.533333,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.533333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-64.75,-46.533333,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.516667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-46.516667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-46.516667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-46.516667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-64.75,-46.516667,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.516667,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.466667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.466667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-46.466667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.466667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.25,-46.466667,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-46.466667,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.116667,-46.466667,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.433333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-46.433333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-46.433333,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.383333,-46.433333,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-64.8,-46.433333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.916667,-46.433333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-64.833333,-46.416667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.866667,-46.416667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.35,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.35,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-46.35,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.966667,-46.35,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.8,-46.316667,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.316667,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.166667,-46.316667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.666667,-46.3,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.3,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.3,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.65,-46.233333,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-64.6,-46.233333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.2,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.733333,-46.2,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.666667,-46.15,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.616667,-46.15,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.583333,-46.15,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.666667,-46.116667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.583333,-46.116667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.45,-46.033333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.666667,-46.033333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.7,-46.033333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.483333,-46.033333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.483333,-45.916667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.45,-45.916667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.583333,-45.833333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.193517,-45.7917,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.333333,-45.733333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.333333,-45.716667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.333333,-45.7,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.333333,-45.683333,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.333333,-45.666667,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.393333,-45.626517,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.883333,-45.6,2003,gbif,-0.5502610206604004
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.983333,-45.283333,2003,gbif,-0.024477461352944374
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.7,-45.283333,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-65.65,-45.266667,2003,gbif,-0.40003716945648193
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.15,-45.183333,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-66.4,-45.133333,2003,gbif,-0.47514909505844116
"Pleoticus muelleri (Spence Bate, 1888)",Pleoticus muelleri,-64.892733,-44.5851,2003,gbif,-0.5502610206604004
